pp_idx,ppci_idx,name,vn_kv,isolated,sw_only
2878,2878,CNN_179U_E_9171_8,110.0,False,False
2879,2879,CNN_732U_E_28467_1,110.0,False,False
2880,2880,CNN_732_E_28451_14,110.0,False,True
2881,2881,CNN_0710281702020439408440_E_553,110.0,False,False
2882,2882,CNN_385B_E_19_27,110.0,False,True
2883,2883,CNN_192_E_16_10,110.0,False,True
2884,2884,CNN_1206172312540003473148_E_163,110.0,False,False
2885,2885,CNN_122U_H_19831_1,30.0,False,False
2886,2886,CNN_171D_E_22260_4,110.0,False,False
2887,2887,CNN_0503201540000289486407_E_917,110.0,False,False
2888,2888,CNN_0504191310140157127890_E_553,110.0,True,True
2889,2889,CNN_57R_E_11929_7,110.0,True,False
2890,2890,CNN_0503251528580490584450_E_103,110.0,False,False
2891,2891,CNN_2U_J_6794_1,10.0,False,False
2892,2892,CNN_0505071040210142721838_E_222,110.0,False,True
2893,2893,CNN_62001.63a J6 rot_E_21_3,110.0,False,False
2894,2894,CNN_198S_J_133_24,20.0,False,True
2895,2895,CNN_625_E_1053_29,110.0,False,True
2896,2896,CNN_0504140857120169891001_E_284,110.0,False,False
2897,2897,CNN_649A_E_19364_8,110.0,False,True
2898,2898,CNN_692_E_9672_11,110.0,False,True
2899,2899,CNN_413U1_E_12882_7,110.0,False,False
2900,2900,CNN_701_J_2754_30,20.0,False,True
2901,2901,CNN_590B_E_5518_1,110.0,False,False
2902,2902,CNN_0505061730040011689857_E_193,110.0,False,False
2903,2903,CNN_589U1_E_5495_22,110.0,False,True
2904,2904,CNN_173A_E_24_66,110.0,False,True
2905,2905,CNN_0503201747290148948732_E_918,110.0,False,True
2906,2906,CNN_0505100928370177749468_E_334,110.0,False,True
2907,2907,CNN_182_E_1060_3,110.0,False,True
2908,2908,CNN_1608211442080023658648_E_136,110.0,False,False
2909,2909,CNN_58001.311 B5 violett_E_20334,110.0,False,True
2910,2910,CNN_171D_E_22260_5,110.0,True,False
2911,2911,CNN_385B_E_19_17,110.0,False,True
2912,2912,CNN_413U1_E_12882_11,110.0,False,True
2913,2913,CNN_1603051658150093599388_E_18_,110.0,False,True
2914,2914,CNN_179U_E_9171_36,110.0,False,True
2915,2915,CNN_1212040832300764619426_E_330,110.0,False,False
2916,2916,CNN_309G_E_19746_12,110.0,False,True
2917,2917,CNN_182Z_E_8_13,110.0,False,False
2918,2918,CNN_1011072053110363558000_E_276,110.0,False,True
2919,2919,CNN_733_E_9178_3,110.0,False,True
2920,2920,CNN_413U1_E_12882_8,110.0,False,False
2921,2921,CNN_625_E_1053_43,110.0,False,True
2922,2922,CNN_68002.38 E6 blau_E_14_2,110.0,False,True
2923,2923,CNN_12211.180 W6 blau_E_26462_1,110.0,False,False
2924,2924,CNN_173A_E_24_24,110.0,False,False
2925,2925,CNN_589U1_E_5495_1,110.0,False,False
2926,2926,CNN_0505101434120077962788_E_284,110.0,False,False
2927,2927,CNN_173A_J_20930_8,20.0,False,False
2928,2928,CNN_0505101439400160720585_E_284,110.0,False,True
2929,2929,CNN_48U_E_5535_3,110.0,True,True
2930,2930,CNN_542U1_E_26147_1,110.0,False,False
2931,2931,CNN_69001.224 R6/2 grün_E_26126_,110.0,False,False
2932,2932,CNN_459B_E_3358_3,110.0,False,True
2933,2933,CNN_0503251625340055811316_E_103,110.0,False,False
2934,2934,CNN_265_E_11933_28,110.0,False,True
2935,2935,CNN_4543.126 Füssen West g_D_198,220.0,False,True
2936,2936,CNN_249K_J_29023_1,6.0,False,False
2937,2937,CNN_423E_J_22251_124,20.0,False,True
2938,2938,CNN_0602241915490229117710_E_103,110.0,False,False
2939,2939,CNN_4543.95 Füssen West ge_D_198,220.0,False,False
2940,2940,CNN_114B_E_12889_1,110.0,False,False
2941,2941,CNN_0504171705280313826566_C_198,380.0,True,True
2942,2942,CNN_389A_J_2770_85,20.0,False,True
2943,2943,CNN_340M_J_13434_40,20.0,True,True
2944,2944,CNN_692_E_9672_7,110.0,False,False
2945,2945,CNN_18O_E_5498_10,110.0,False,True
2946,2946,CNN_542U1_E_26147_6,110.0,False,False
2947,2947,CNN_0710281706470046685742_E_553,110.0,False,True
2948,2948,CNN_52001.55/14 K5 schwarz_E_171,110.0,False,True
2949,2949,CNN_605U1_E_20813_3,110.0,False,True
2950,2950,CNN_113F_E_21808_1,110.0,False,False
2951,2951,CNN_179M_E_9174_5,110.0,False,False
2952,2952,CNN_181B_J_26391_24,20.0,False,True
2953,2953,CNN_640P5_E_3346_3,110.0,False,False
2954,2954,CNN_173A_E_24_12,110.0,False,False
2955,2955,CNN_19U_E_5494_2,110.0,True,True
2956,2956,CNN_1502222036410312308607_E_335,110.0,False,True
2957,2957,CNN_0505101157210520809838_E_332,110.0,False,True
2958,2958,CNN_11351.122 O11 rot_E_31201_3,110.0,False,False
2959,2959,CNN_0505100928370003614135_E_334,110.0,False,True
2960,2960,CNN_0504141007510007705555_E_137,110.0,False,True
2961,2961,CNN_1604081543180190494184_E_198,110.0,False,True
2962,2962,CNN_268O_J_26139_5,6.0,False,True
2963,2963,CNN_423E_J_22251_159,20.0,False,True
2964,2964,CNN_69001.224 R6/2 grün_E_26126_,110.0,False,False
2965,2965,CNN_589U1_E_5495_2,110.0,True,True
2966,2966,CNN_0504161349110020199746_E_147,110.0,True,False
2967,2967,CNN_64001.39n U6/1 schwarz_E_293,110.0,False,False
2968,2968,CNN_0504161349110124162605_E_147,110.0,True,False
2969,2969,CNN_1005091138310018428271_E_103,110.0,False,True
2970,2970,CNN_625_E_1053_24,110.0,False,True
2971,2971,CNN_413U1_E_12882_5,110.0,False,False
2972,2972,CNN_0504061949450079693838_E_103,110.0,False,False
2973,2973,CNN_734_E_18551_24,110.0,False,True
2974,2974,CNN_648E_J_31205_11,10.0,True,True
2975,2975,CNN_589U1_J_5434_87,20.0,True,True
2976,2976,CNN_692_E_9672_4,110.0,False,False
2977,2977,CNN_1011072033470690145302_E_276,110.0,False,False
2978,2978,CNN_0505061730040006804603_E_193,110.0,False,False
2979,2979,CNN_630Z3_J_29041_5,6.0,False,True
2980,2980,CNN_265_E_11933_13,110.0,False,True
2981,2981,CNN_69001.149 R6/1 rot_E_26144_1,110.0,False,False
2982,2982,CNN_2U_E_5491_3,110.0,False,True
2983,2983,CNN_253H_E_26118_6,110.0,False,False
2984,2984,CNN_1005091124510125779803_E_105,110.0,False,False
2985,2985,CNN_589U1_E_5495_32,110.0,False,True
2986,2986,CNN_730_E_2750_3,110.0,False,True
2987,2987,CNN_0504061519130261759535_E_103,110.0,False,False
2988,2988,CNN_290F_J_12764_13,20.0,True,False
2989,2989,CNN_613U_E_5509_14,110.0,False,False
2990,2990,CNN_121K_E_20325_3,110.0,True,True
2991,2991,CNN_613A_E_5503_14,110.0,False,True
2992,2992,CNN_640P5_J_3347_7,6.0,False,True
2993,2993,CNN_182Z_E_8_29,110.0,False,True
2994,2994,CNN_423E_J_22251_155,20.0,True,True
2995,2995,CNN_630C2_E_29031_20,110.0,False,True
2996,2996,CNN_57R_E_11929_8,110.0,False,False
2997,2997,CNN_0504251009110459929712_E_185,110.0,True,False
2998,2998,CNN_268N_J_26135_4,6.0,False,True
2999,2999,CNN_613A_E_5503_38,110.0,False,True
3000,3000,CNN_0504171756000110092978_E_284,110.0,False,False
3001,3001,CNN_122U_J_12951_5,20.0,True,False
3002,3002,CNN_179U_E_9171_2,110.0,True,True
3003,3003,CNN_630F2_E_3309_35,110.0,False,True
3004,3004,CNN_253H_E_26118_4,110.0,False,False
3005,3005,CNN_1001171505080274173885_E_918,110.0,False,False
3006,3006,CNN_0505061730040006804603_E_193,110.0,False,False
3007,3007,CNN_301N_E_3333_15,110.0,False,True
3008,3008,CNN_630C2_J_29032_9,10.0,True,True
3009,3009,CNN_1604081543180190494184_E_198,110.0,False,False
3010,3010,CNN_402D_E_16302_8,110.0,False,True
3011,3011,CNN_69C_E_21248_18,110.0,False,True
3012,3012,CNN_11601.11 W11 weiss_E_9_1,110.0,True,False
3013,3013,CNN_713_E_10374_13,110.0,True,True
3014,3014,CNN_173A_C_18538_9,380.0,False,False
3015,3015,CNN_613U_C_18539_11,380.0,False,True
3016,3016,CNN_122U_E_5493_29,110.0,False,True
3017,3017,CNN_0505101434120077962788_E_284,110.0,False,False
3018,3018,CNN_1010092240070096140408_E_331,110.0,False,True
3019,3019,CNN_625_E_1053_38,110.0,False,True
3020,3020,CNN_301N_E_3333_9,110.0,False,True
3021,3021,CNN_854_E_466_10,110.0,False,True
3022,3022,CNN_692_E_9672_12,110.0,False,True
3023,3023,CNN_173A_C_18538_8,380.0,False,False
3024,3024,CNN_724D_J_3325_2,6.0,True,True
3025,3025,CNN_F11R_C_18528_1,380.0,False,False
3026,3026,CNN_613A_E_5503_19,110.0,True,True
3027,3027,CNN_122U_J_12951_12,20.0,False,False
3028,3028,CNN_0504191336400111064120_E_218,110.0,False,False
3029,3029,CNN_730_J_2749_51,20.0,False,True
3030,3030,CNN_589U1_E_5495_39,110.0,False,True
3031,3031,CNN_640_J_3613_10,20.0,False,False
3032,3032,CNN_589U1_J_22079_132,10.0,True,True
3033,3033,CNN_0505101149170186825424_E_333,110.0,False,False
3034,3034,CNN_265_E_11933_10,110.0,False,False
3035,3035,CNN_0505101157210628754896_E_333,110.0,False,False
3036,3036,CNN_0504141054130037632449_E_331,110.0,False,False
3037,3037,CNN_290F_E_16312_6,110.0,False,False
3038,3038,CNN_0504190848360328552293_E_549,110.0,False,True
3039,3039,CNN_613U_C_18539_5,380.0,False,False
3040,3040,CNN_1001171505090738472196_E_917,110.0,False,True
3041,3041,CNN_122S_E_22080_2,110.0,False,True
3042,3042,CNN_0505100928370003614135_E_334,110.0,False,False
3043,3043,CNN_F9R_C_18522_39,380.0,False,True
3044,3044,CNN_732_E_28451_22,110.0,False,True
3045,3045,CNN_685A_E_10357_13,110.0,False,True
3046,3046,CNN_0505081724190551597592_C_185,380.0,False,True
3047,3047,CNN_1206172255270041625058_E_163,110.0,False,True
3048,3048,CNN_697S_E_2764_24,110.0,False,True
3049,3049,CNN_F5S_E_5502_8,110.0,False,True
3050,3050,CNN_0505071241190465481030_E_467,110.0,False,True
3051,3051,CNN_192_E_16_9,110.0,False,True
3052,3052,CNN_385B_E_19_16,110.0,False,True
3053,3053,CNN_229H2_E_10_7,110.0,False,False
3054,3054,CNN_0505101439400160720585_E_284,110.0,False,False
3055,3055,CNN_171D_J_4542_79,20.0,True,True
3056,3056,CNN_712_E_18556_5,110.0,True,True
3057,3057,CNN_630C2_J_29032_23,10.0,True,True
3058,3058,CNN_1111042223130364097958_E_284,110.0,False,True
3059,3059,CNN_179U_E_9171_3,110.0,False,True
3060,3060,CNN_701_J_2754_1,20.0,True,False
3061,3061,CNN_0505081005400178469424_E_296,110.0,False,False
3062,3062,CNN_0504161349110124162605_E_147,110.0,True,False
3063,3063,CNN_442A_E_12892_10,110.0,False,True
3064,3064,CNN_4543.99 Füssen West ge_D_198,220.0,False,False
3065,3065,CNN_173A_C_18538_7,380.0,True,True
3066,3066,CNN_649_E_19367_1,110.0,False,False
3067,3067,CNN_1311302212320000072323_E_334,110.0,False,True
3068,3068,CNN_712_E_18556_23,110.0,True,True
3069,3069,CNN_0505071040210142721838_E_222,110.0,False,False
3070,3070,CNN_589U1_J_5434_13,20.0,True,False
3071,3071,CNN_529N_J_29_41,20.0,True,True
3072,3072,CNN_649_E_19367_2,110.0,False,False
3073,3073,CNN_122U_E_5493_67,110.0,True,True
3074,3074,CNN_1010092240070096140408_E_331,110.0,False,False
3075,3075,CNN_F9R_C_18522_36,380.0,False,True
3076,3076,CNN_0505101418510076338704_E_284,110.0,False,True
3077,3077,CNN_192_E_16_6,110.0,False,False
3078,3078,CNN_589U1_J_5434_86,20.0,True,True
3079,3079,CNN_1512291016090107491128_E_197,110.0,False,False
3080,3080,CNN_F102NS_E_5501_15,110.0,False,True
3081,3081,CNN_0505101235080138742800_E_331,110.0,False,False
3082,3082,CNN_1206172255270041625058_E_163,110.0,False,False
3083,3083,CNN_288K_E_13_13,110.0,False,True
3084,3084,CNN_625_E_1053_33,110.0,False,True
3085,3085,CNN_F301N_J_29024_3,6.0,False,True
3086,3086,CNN_F9R_C_18522_4,380.0,False,False
3087,3087,CNN_245B_J_26150_1,6.0,False,False
3088,3088,CNN_F11R_D_19820_1,220.0,False,False
3089,3089,CNN_229H2_E_10_4,110.0,False,False
3090,3090,CNN_1011072033470024663500_E_276,110.0,False,False
3091,3091,CNN_1304170736280037317024_E_163,110.0,False,False
3092,3092,CNN_52001.55/14 K5 violett_E_171,110.0,False,True
3093,3093,CNN_713_E_10374_11,110.0,True,True
3094,3094,CNN_F12R_C_18529_2,380.0,True,True
3095,3095,CNN_402D_E_16302_1,110.0,True,False
3096,3096,CNN_179U_C_18518_1,380.0,False,False
3097,3097,CNN_1005090922020112974120_E_103,110.0,False,False
3098,3098,CNN_F12R_C_18529_3,380.0,True,True
3099,3099,CNN_835_J_28478_5,6.0,True,True
3100,3100,CNN_1U_J_5646_7,20.0,False,False
3101,3101,CNN_692_E_9672_1,110.0,False,False
3102,3102,CNN_61501.37N X6/1 grün_E_5521_1,110.0,False,False
3103,3103,CNN_41M_E_20328_1,110.0,False,False
3104,3104,CNN_F9R_C_18522_30,380.0,False,True
3105,3105,CNN_719_J_10788_25,20.0,False,False
3106,3106,CNN_685A_E_10357_3,110.0,True,True
3107,3107,CNN_589U1_E_5495_14,110.0,False,False
3108,3108,CNN_407H_E_11936_8,110.0,False,True
3109,3109,CNN_648E_J_31205_15,10.0,True,True
3110,3110,CNN_171D_E_22260_1,110.0,False,False
3111,3111,CNN_69001.149 R6/1 rot_E_26144_2,110.0,False,True
3112,3112,CNN_542Q2_J_26142_8,6.0,False,True
3113,3113,CNN_253H_E_26118_12,110.0,False,True
3114,3114,CNN_18O_E_5498_9,110.0,False,True
3115,3115,CNN_11351.32 E6 gelb_E_11_2,110.0,False,True
3116,3116,CNN_1311302224290284479216_E_103,110.0,False,False
3117,3117,CNN_685B_E_10359_5,110.0,False,False
3118,3118,CNN_28C_E_14727_7,110.0,False,False
3119,3119,CNN_490N_E_3339_3,110.0,False,False
3120,3120,CNN_121K_E_20325_2,110.0,False,True
3121,3121,CNN_428_E_27_17,110.0,True,True
3122,3122,CNN_1212040832310082146207_E_331,110.0,False,False
3123,3123,CNN_625_E_1053_32,110.0,True,True
3124,3124,CNN_301N_E_3333_2,110.0,True,True
3125,3125,CNN_168F_E_29689_1,110.0,False,False
3126,3126,CNN_697Y_E_3317_1,110.0,False,False
3127,3127,CNN_630F2_J_27917_66,20.0,False,True
3128,3128,CNN_0505101418510118996616_E_284,110.0,False,False
3129,3129,CNN_0503251810190523488210_E_103,110.0,False,True
3130,3130,CNN_F8R_C_18521_36,380.0,False,True
3131,3131,CNN_69C_J_21253_15,10.0,True,True
3132,3132,CNN_F10R_H_18517_4,30.0,False,True
3133,3133,CNN_0503201747290148948732_E_918,110.0,False,False
3134,3134,CNN_0710281702020080748504_E_217,110.0,False,True
3135,3135,CNN_113F_J_21810_1,3.0,False,False
3136,3136,CNN_69C_E_21248_12,110.0,False,True
3137,3137,CNN_309G_E_19746_10,110.0,False,True
3138,3138,CNN_4521.100B Günzburg Nor_C_198,380.0,False,False
3139,3139,CNN_51001.91a W5/2 blau_E_14726_,110.0,True,False
3140,3140,CNN_69001.224 R6/2 grün_E_26126_,110.0,False,False
3141,3141,CNN_AMP1_C_19828_16,380.0,False,True
3142,3142,CNN_57R_E_11929_18,110.0,False,True
3143,3143,CNN_36W_E_11931_9,110.0,False,True
3144,3144,CNN_0503201117560794056263_E_128,110.0,False,False
3145,3145,CNN_854_E_466_9,110.0,False,True
3146,3146,CNN_0505101418510118996616_E_284,110.0,False,True
3147,3147,CNN_0504191336400103746819_E_553,110.0,False,False
3148,3148,CNN_391L_J_18562_1,20.0,False,False
3149,3149,CNN_1011072053110343234749_E_197,110.0,False,False
3150,3150,CNN_60007.66/1 C6/1A grün_E_6036,110.0,False,False
3151,3151,CNN_0710281706470046685742_E_553,110.0,False,False
3152,3152,CNN_1010092240070143668020_C_185,380.0,False,False
3153,3153,CNN_385B_J_22400_77,20.0,False,True
3154,3154,CNN_629_E_19741_3,110.0,False,True
3155,3155,CNN_UW-Westtirol_D_19819_12,220.0,False,True
3156,3156,CNN_179M_E_9174_9,110.0,False,True
3157,3157,CNN_0505061747130832384038_E_193,110.0,False,False
3158,3158,CNN_118_E_22257_14,110.0,False,True
3159,3159,CNN_640P5_J_3347_4,6.0,False,True
3160,3160,CNN_1512291016090149800938_E_197,110.0,False,True
3161,3161,CNN_0503251625340055811316_E_103,110.0,False,False
3162,3162,CNN_182Z_E_8_38,110.0,False,True
3163,3163,CNN_866_E_468_11,110.0,False,True
3164,3164,CNN__E_16305_1,110.0,False,False
3165,3165,CNN_589U1_J_5434_59,20.0,True,True
3166,3166,CNN_712_E_18556_3,110.0,True,True
3167,3167,CNN_168F_E_29689_5,110.0,False,False
3168,3168,CNN_697S_E_2764_13,110.0,False,False
3169,3169,CNN_675B_E_3327_14,110.0,False,True
3170,3170,CNN_182Z_E_8_26,110.0,True,True
3171,3171,CNN_576Q_E_28463_2,110.0,False,True
3172,3172,CNN_729_J_28456_11,6.0,False,True
3173,3173,CNN_389A_E_2769_9,110.0,False,True
3174,3174,CNN_19U_J_6561_8,20.0,False,False
3175,3175,CNN_0505101439400160720585_E_284,110.0,False,False
3176,3176,CNN_687_J_10046_4,20.0,False,False
3177,3177,CNN_AMP1_C_19828_4,380.0,False,False
3178,3178,CNN_459B_E_3358_10,110.0,False,True
3179,3179,CNN_229H2_E_10_8,110.0,False,False
3180,3180,CNN_625W_J_10380_1,20.0,False,False
3181,3181,CNN_253H_E_26118_7,110.0,False,True
3182,3182,CNN_866_J_471_65,20.0,True,True
3183,3183,CNN_0504171603490945171379_E_218,110.0,False,True
3184,3184,CNN_428_E_27_24,110.0,False,True
3185,3185,CNN_53001.201 Q5/2 violett_E_917,110.0,False,False
3186,3186,CNN_0710281706470046685742_E_553,110.0,False,False
3187,3187,CNN_734_E_18551_1,110.0,False,False
3188,3188,CNN_589U1_J_22079_22,10.0,False,True
3189,3189,CNN_11351.120 O11 rot_E_31202_1,110.0,False,False
3190,3190,CNN_590B_E_5518_16,110.0,True,True
3191,3191,CNN_0503201816360134985686_E_107,110.0,False,False
3192,3192,CNN_249K_E_3342_11,110.0,False,True
3193,3193,CNN_719_E_10789_8,110.0,False,True
3194,3194,CNN_68002.38 E6 gelb_E_12_3,110.0,False,False
3195,3195,CNN_648E_J_31205_14,10.0,True,True
3196,3196,CNN_815_J_9669_11,20.0,False,False
3197,3197,CNN_173A_E_24_62,110.0,False,True
3198,3198,CNN_613U_H_18543_3,30.0,False,False
3199,3199,CNN_645_J_1_21,3.0,True,True
3200,3200,CNN_649A_E_19364_9,110.0,False,True
3201,3201,CNN_732M_J_28474_3,6.0,False,True
3202,3202,CNN_113F_E_21808_19,110.0,False,True
3203,3203,CNN_729_E_28454_15,110.0,True,True
3204,3204,CNN_687_E_10353_5,110.0,False,False
3205,3205,CNN_1107311832040326233859_E_203,110.0,False,False
3206,3206,CNN_712_E_18556_11,110.0,True,False
3207,3207,CNN_62001.63b Z6 blau_E_22255_1,110.0,False,False
3208,3208,CNN_229H2_E_10_2,110.0,False,True
3209,3209,CNN_385B_E_19_22,110.0,False,True
3210,3210,CNN_69001.148a R6/2 schwar_E_261,110.0,False,False
3211,3211,CNN_0504131036470008318838_E_203,110.0,False,False
3212,3212,CNN_590B_E_5518_18,110.0,False,True
3213,3213,CNN_0505101220410535470048_E_332,110.0,False,True
3214,3214,CNN_249K_E_3342_3,110.0,True,True
3215,3215,CNN_229H2_E_10_5,110.0,False,False
3216,3216,CNN_0503251749520126961920_E_103,110.0,False,True
3217,3217,CNN_0504191336400103746819_E_553,110.0,False,True
3218,3218,CNN_339H_E_3335_2,110.0,False,True
3219,3219,CNN_1311302212320453803984_E_334,110.0,False,False
3220,3220,CNN_173A_E_24_13,110.0,False,False
3221,3221,CNN_854_J_465_12,20.0,False,False
3222,3222,CNN_173A_C_18538_2,380.0,True,True
3223,3223,CNN_486E_J_10395_1,10.0,False,False
3224,3224,CNN_0505101439400987831310_E_284,110.0,False,False
3225,3225,CNN_486E_E_10392_4,110.0,False,False
3226,3226,CNN_675B_E_3327_11,110.0,False,True
3227,3227,CNN_402D_E_16302_11,110.0,False,True
3228,3228,CNN_359A_E_26123_1,110.0,False,False
3229,3229,CNN_122U_E_5493_16,110.0,False,False
3230,3230,CNN_0504232205420067777325_E_290,110.0,False,False
3231,3231,CNN_28C_E_14727_3,110.0,False,True
3232,3232,CNN_640_E_3354_28,110.0,False,True
3233,3233,CNN_719_E_10789_1,110.0,False,False
3234,3234,CNN_173A_J_20930_67,20.0,False,True
3235,3235,CNN_192_E_16_12,110.0,False,True
3236,3236,CNN_679F_J_9430_41,20.0,False,True
3237,3237,CNN_613U_E_5509_20,110.0,False,True
3238,3238,CNN_854_E_466_4,110.0,False,True
3239,3239,CNN_385B_E_19_11,110.0,False,False
3240,3240,CNN_19U_E_5494_5,110.0,True,False
3241,3241,CNN_1206172312540211991248_E_163,110.0,False,False
3242,3242,CNN_0504141007510007705555_E_137,110.0,False,False
3243,3243,CNN_0505071040210142721838_E_222,110.0,False,False
3244,3244,CNN_732_E_28451_11,110.0,False,True
3245,3245,CNN_0504141007500220868408_E_203,110.0,False,False
3246,3246,CNN_265_E_11933_2,110.0,True,True
3247,3247,CNN_F10R_C_18519_13,380.0,False,True
3248,3248,CNN_645_E_19359_1,110.0,False,False
3249,3249,CNN_48U_E_5535_5,110.0,False,False
3250,3250,CNN_62101.180/14 W6A blau_E_2646,110.0,False,False
3251,3251,CNN_649_J_19368_1,3.0,False,False
3252,3252,CNN_428_E_27_30,110.0,True,True
3253,3253,CNN_0504220936230245529270_E_222,110.0,False,False
3254,3254,CNN_179U_E_9171_4,110.0,True,True
3255,3255,CNN_2Z_E_5490_14,110.0,False,True
3256,3256,CNN_630C2_E_29031_7,110.0,False,False
3257,3257,CNN_69C_E_21248_9,110.0,False,True
3258,3258,CNN_588X_E_5523_12,110.0,False,True
3259,3259,CNN_697S_E_2764_1,110.0,False,False
3260,3260,CNN_11351.120 O11 rot_E_31202_3,110.0,False,False
3261,3261,CNN_2Z_J_5489_9,20.0,True,False
3262,3262,CNN_1511090741450564142458_E_119,110.0,False,True
3263,3263,CNN_1102021624450168466800_E_197,110.0,False,False
3264,3264,CNN_0503251749520137940660_E_103,110.0,False,False
3265,3265,CNN_613A_E_5503_32,110.0,False,True
3266,3266,CNN_173A_E_24_46,110.0,False,True
3267,3267,CNN_1611022022200074761280_E_276,110.0,False,True
3268,3268,CNN_423E_J_22251_16,20.0,False,False
3269,3269,CNN_389A_E_2769_3,110.0,False,True
3270,3270,CNN_734_E_18551_2,110.0,False,True
3271,3271,CNN_309G_E_19746_6,110.0,False,False
3272,3272,CNN_11611.59 A11 grün_E_19629_4,110.0,False,False
3273,3273,CNN_69001.148a R6/1 blau_E_26145,110.0,False,False
3274,3274,CNN_730_J_2749_5,20.0,False,False
3275,3275,CNN_402D_E_16302_6,110.0,False,False
3276,3276,CNN_265_E_11933_3,110.0,False,True
3277,3277,CNN_719_E_10789_5,110.0,False,False
3278,3278,CNN_0503201501170403476150_E_128,110.0,False,False
3279,3279,CNN_395A_J_7784_9,20.0,False,False
3280,3280,CNN_407H_E_11936_12,110.0,False,True
3281,3281,CNN_589U1_E_5495_28,110.0,False,True
3282,3282,CNN_AMP1_C_19828_6,380.0,True,True
3283,3283,CNN_182_E_1060_11,110.0,False,True
3284,3284,CNN_407H_E_11936_11,110.0,False,True
3285,3285,CNN_181B_E_26459_1,110.0,False,False
3286,3286,CNN_0504171444070270685989_E_218,110.0,False,False
3287,3287,CNN_229H2_C_18530_1,380.0,False,False
3288,3288,CNN_0612220900190071857200_E_552,110.0,False,False
3289,3289,CNN_19U_E_5494_1,110.0,False,False
3290,3290,CNN_122U_E_5493_12,110.0,False,False
3291,3291,CNN_630A4_J_3321_4,6.0,False,True
3292,3292,CNN_625_E_1053_48,110.0,True,True
3293,3293,CNN_1311302224290284479216_E_103,110.0,False,False
3294,3294,CNN_589U1_E_5495_19,110.0,False,True
3295,3295,CNN_625_E_1053_53,110.0,False,True
3296,3296,CNN_733_J_9179_1,20.0,True,False
3297,3297,CNN_182Z_E_8_23,110.0,False,True
3298,3298,CNN_734_E_18551_13,110.0,False,False
3299,3299,CNN_11611.87a R11 schwarz_E_1963,110.0,False,False
3300,3300,CNN_589U1_J_22079_133,10.0,False,True
3301,3301,CNN_0505100757150490989140_E_261,110.0,False,False
3302,3302,CNN_113F_E_21808_4,110.0,False,False
3303,3303,CNN_854_E_466_2,110.0,False,True
3304,3304,CNN_613A_E_5503_36,110.0,True,True
3305,3305,CNN_62101.180/14 W6B blau_E_2646,110.0,False,True
3306,3306,CNN_854_E_466_6,110.0,False,False
3307,3307,CNN_389A_J_2770_16,20.0,False,True
3308,3308,CNN_249K_J_29023_6,6.0,False,True
3309,3309,CNN_A328S_E_31062_4,110.0,True,True
3310,3310,CNN_697Y_E_3317_2,110.0,False,False
3311,3311,CNN_0505091525540154314616_E_261,110.0,False,False
3312,3312,CNN_589U1_E_5495_37,110.0,False,True
3313,3313,CNN_613U_E_5509_16,110.0,False,False
3314,3314,CNN_428_E_27_16,110.0,False,True
3315,3315,CNN_F8R_H_19832_1,30.0,False,False
3316,3316,CNN_69001.148a R6/1 blau_E_26145,110.0,False,False
3317,3317,CNN_630A4_E_3320_3,110.0,False,False
3318,3318,CNN_288K_E_13_12,110.0,False,True
3319,3319,CNN_712_E_18556_30,110.0,False,True
3320,3320,CNN_113F_J_21809_11,20.0,False,True
3321,3321,CNN_542U1_J_4277_10,20.0,True,False
3322,3322,CNN_51001.233a B5 violett_E_2033,110.0,False,True
3323,3323,CNN_0505101157210520809838_E_332,110.0,False,False
3324,3324,CNN_18O_E_5498_1,110.0,False,False
3325,3325,CNN_F10R_C_18519_26,380.0,True,True
3326,3326,CNN_301N_E_3333_10,110.0,False,True
3327,3327,CNN_815_E_9670_1,110.0,False,False
3328,3328,CNN_11611.32 A11 grün_E_19628_4,110.0,False,False
3329,3329,CNN_0504131543580063715813_E_290,110.0,False,False
3330,3330,CNN_F613S_E_21798_7,110.0,False,False
3331,3331,CNN_675B_J_3816_7,20.0,True,False
3332,3332,CNN_0503191711250122255485_E_128,110.0,False,False
3333,3333,CNN_428_E_27_31,110.0,False,True
3334,3334,CNN_685_J_10385_14,10.0,False,True
3335,3335,CNN_490N_E_3339_2,110.0,False,True
3336,3336,CNN_0505100757150490989140_E_261,110.0,False,False
3337,3337,CNN_18O_J_5232_43,20.0,True,True
3338,3338,CNN_402D_E_16302_4,110.0,False,True
3339,3339,CNN_309G_E_19746_9,110.0,False,True
3340,3340,CNN_122U_E_5493_24,110.0,False,True
3341,3341,CNN_52001.55/14 K5 schwarz_E_171,110.0,False,False
3342,3342,CNN_529N_E_28_7,110.0,False,False
3343,3343,CNN_173A_E_24_19,110.0,False,False
3344,3344,CNN_359A_J_26124_5,6.0,False,True
3345,3345,CNN_F301N_J_29024_5,6.0,False,True
3346,3346,CNN_613U_H_18541_1,30.0,False,False
3347,3347,CNN_648E_J_31205_17,10.0,True,True
3348,3348,CNN_645_J_1_24,3.0,True,True
3349,3349,CNN_182Z_E_8_12,110.0,False,False
3350,3350,CNN_385B_J_22400_76,20.0,False,True
3351,3351,CNN_0504131543590176245800_E_290,110.0,False,False
3352,3352,CNN_113F_E_21808_34,110.0,False,True
3353,3353,CNN_F9R_C_18522_26,380.0,False,True
3354,3354,CNN_279A_E_15559_2,110.0,False,True
