pp_idx,ppci_idx,name,vn_kv
2017,377,CNN_58001.312 B5 violett_E_20335,110.0
1658,377,CNN_58001.312 B5 violett_E_20335,110.0
1428,377,CNN_58001.312 B5 violett_E_20335,110.0
2018,378,CNN_697S_H_18537_1,30.0
2021,379,CNN_0503201816360134985686_E_107,110.0
3191,379,CNN_0503201816360134985686_E_107,110.0
2245,379,CNN_0503201816360134985686_E_107,110.0
3245,380,CNN_0504141007500220868408_E_203,110.0
2485,380,CNN_0504141007500220868408_E_203,110.0
2029,380,CNN_0504141007500220868408_E_203,110.0
3703,381,CNN_697Y_E_3301_2,110.0
913,381,CNN_697Y_E_3301_1,110.0
2032,381,CNN_697Y_E_3301_3,110.0
3485,382,CNN_0504211825170071506974_E_275,110.0
1999,382,CNN_0504211825170071506974_E_275,110.0
2033,382,CNN_0504211825170071506974_E_275,110.0
508,383,CNN_62001.63b Z6 blau_E_22255_3,110.0
2044,383,CNN_62001.63b Z6 blau_E_22255_2,110.0
3207,383,CNN_62001.63b Z6 blau_E_22255_1,110.0
1915,384,CNN_625_E_1053_16,110.0
1093,384,CNN_625_E_1053_30,110.0
3499,384,CNN_625_E_1053_35,110.0
3643,384,CNN_625_E_1053_18,110.0
563,384,CNN_625_E_1053_47,110.0
2807,384,CNN_625_E_1053_14,110.0
1793,384,CNN_625_E_1053_13,110.0
1547,384,CNN_625_E_1053_28,110.0
2725,384,CNN_625_E_1053_15,110.0
3084,384,CNN_625_E_1053_33,110.0
346,384,CNN_625_E_1053_12,110.0
298,384,CNN_625_E_1053_46,110.0
2226,384,CNN_625_E_1053_51,110.0
3409,384,CNN_625_E_1053_27,110.0
2300,384,CNN_625_E_1053_50,110.0
2921,384,CNN_625_E_1053_43,110.0
189,384,CNN_625_E_1053_11,110.0
2799,384,CNN_625_E_1053_34,110.0
1453,384,CNN_625_E_1053_25,110.0
3423,384,CNN_625_E_1053_8,110.0
2048,384,CNN_625_E_1053_49,110.0
757,384,CNN_625_E_1053_45,110.0
2601,384,CNN_625_E_1053_54,110.0
2647,384,CNN_625_E_1053_9,110.0
2970,384,CNN_625_E_1053_24,110.0
3019,384,CNN_625_E_1053_38,110.0
2692,384,CNN_625_E_1053_4,110.0
3041,385,CNN_122S_E_22080_2,110.0
412,385,CNN_122S_E_22080_5,110.0
2056,385,CNN_122S_E_22080_1,110.0
1677,385,CNN_122S_E_22080_4,110.0
1708,385,CNN_122S_E_22080_3,110.0
2058,386,CNN_697Y_J_3300_45,20.0
3687,386,CNN_697Y_J_3300_5,20.0
3491,387,CNN_57001.52 U5 rot_E_10369_2,110.0
2066,387,CNN_57001.52 U5 rot_E_10369_1,110.0
343,387,CNN_57001.52 U5 rot_E_10369_3,110.0
935,388,CNN_0505081005400794109325_E_105,110.0
2243,388,CNN_0505081005400794109325_E_105,110.0
2080,388,CNN_0505081005400794109325_E_105,110.0
420,389,CNN_301N_J_3950_7,20.0
2082,389,CNN_301N_J_3950_50,20.0
2368,390,CNN_265_J_13697_60,20.0
2085,390,CNN_265_J_13697_153,20.0
1652,390,CNN_265_J_13697_74,20.0
13,390,CNN_265_J_13697_8,20.0
2096,391,CNN_0505100854500005431075_E_261,110.0
3581,391,CNN_0505100854500005431075_E_261,110.0
715,391,CNN_0505100854500005431075_E_261,110.0
206,391,CNN_0505100854500005431075_E_261,110.0
2097,392,CNN__E_10386_1,110.0
1351,393,CNN_53202.52 Z5/U5 schwarz_E_103,110.0
2110,393,CNN_53202.52 Z5/U5 schwarz_E_103,110.0
2100,393,CNN_53202.52 Z5/U5 schwarz_E_103,110.0
314,394,CNN_179U_J_9143_11,20.0
2106,394,CNN_179U_J_9143_36,20.0
2107,395,CNN__E_19361_1,110.0
885,396,CNN_63501.156 W6 blau_E_26463_1,110.0
2112,396,CNN_63501.156 W6 blau_E_26463_3,110.0
1066,396,CNN_63501.156 W6 blau_E_26463_2,110.0
2122,397,CNN_11651.119 K11 blau_E_31061_2,110.0
1028,397,CNN_11651.119 K11 blau_E_31061_3,110.0
3479,397,CNN_11651.119 K11 blau_E_31061_1,110.0
835,398,CNN_685A_J_10390_11,10.0
2135,398,CNN_685A_J_10390_13,10.0
105,398,CNN_685A_J_10390_4,10.0
921,399,CNN_588X_E_5523_10,110.0
2400,399,CNN_588X_E_5523_3,110.0
1500,399,CNN_588X_E_5523_4,110.0
977,399,CNN_588X_E_5523_7,110.0
1771,399,CNN_588X_E_5523_17,110.0
1640,399,CNN_588X_E_5523_1,110.0
3537,399,CNN_588X_E_5523_13,110.0
1591,399,CNN_588X_E_5523_18,110.0
1417,399,CNN_588X_E_5523_11,110.0
3258,399,CNN_588X_E_5523_12,110.0
2137,399,CNN_588X_E_5523_20,110.0
101,399,CNN_588X_E_5523_6,110.0
829,400,CNN_1203121731370627853072_E_147,110.0
2141,400,CNN_1203121731370627853072_E_147,110.0
2087,400,CNN_1203121731370627853072_E_147,110.0
1365,401,CNN_268O_J_26139_7,6.0
688,401,CNN_268O_J_26139_1,6.0
2154,401,CNN_268O_J_26139_8,6.0
1097,401,CNN_268O_J_26139_2,6.0
1667,401,CNN_268O_J_26139_4,6.0
1298,401,CNN_268O_J_26139_6,6.0
2962,401,CNN_268O_J_26139_5,6.0
3213,402,CNN_0505101220410535470048_E_332,110.0
2168,402,CNN_0505101220410535470048_E_332,110.0
2852,402,CNN_0505101220410535470048_E_332,110.0
1874,402,CNN_0505101220410535470048_E_332,110.0
718,403,CNN_1005091115250031972070_E_105,110.0
2172,403,CNN_1005091115250031972070_E_105,110.0
950,403,CNN_1005091115250031972070_E_105,110.0
3738,404,CNN_113F_J_21811_16,20.0
3372,404,CNN_113F_J_21811_4,20.0
2174,404,CNN_113F_J_21811_18,20.0
2475,405,CNN_F5S_E_5502_7,110.0
2583,405,CNN_F5S_E_5502_4,110.0
78,405,CNN_F5S_E_5502_10,110.0
2419,405,CNN_F5S_E_5502_9,110.0
3049,405,CNN_F5S_E_5502_8,110.0
1254,405,CNN_F5S_E_5502_6,110.0
2178,405,CNN_F5S_E_5502_2,110.0
2180,406,CNN_2U_J_6793_50,20.0
3700,406,CNN_2U_J_6793_14,20.0
2190,407,CNN_279A_J_14978_52,20.0
1049,407,CNN_279A_J_14978_8,20.0
3035,408,CNN_0505101157210628754896_E_333,110.0
3617,408,CNN_0505101157210628754896_E_333,110.0
2193,408,CNN_0505101157210628754896_E_333,110.0
1243,408,CNN_0505101157210628754896_E_333,110.0
2604,409,CNN_66001.49 O6/1 rot_E_19745_2,110.0
2196,409,CNN_66001.49 O6/1 rot_E_19745_3,110.0
726,409,CNN_66001.49 O6/1 rot_E_19745_1,110.0
2198,410,CNN_12211.222 W6 blau_E_26467_3,110.0
1782,410,CNN_12211.222 W6 blau_E_26467_2,110.0
1508,410,CNN_12211.222 W6 blau_E_26467_1,110.0
2208,411,CNN_625_C_18523_1,380.0
401,411,CNN_625_C_18523_2,380.0
717,412,CNN_0504171603490009294558_E_218,110.0
3467,412,CNN_0504171603490009294558_E_218,110.0
1954,412,CNN_0504171603490009294558_E_218,110.0
2209,412,CNN_0504171603490009294558_E_218,110.0
2574,412,CNN_0504171603490009294558_E_218,110.0
2231,413,CNN_0504061519130261759535_E_103,110.0
2987,413,CNN_0504061519130261759535_E_103,110.0
1855,413,CNN_0504061519130261759535_E_103,110.0
2232,414,CNN_4543.38 K11 blau_E_31057_4,110.0
373,414,CNN_4543.38 K11 blau_E_31057_3,110.0
2535,414,CNN_4543.38 K11 blau_E_31057_1,110.0
2854,414,CNN_4543.38 K11 blau_E_31057_2,110.0
1441,415,CNN_649A_J_19369_14,3.0
2235,415,CNN_649A_J_19369_37,3.0
2454,415,CNN_649A_J_19369_1,3.0
2596,415,CNN_649A_J_19369_13,3.0
1262,415,CNN_649A_J_19369_38,3.0
2239,416,CNN_625W_J_10380_18,20.0
3410,416,CNN_625W_J_10380_4,20.0
2027,416,CNN_625W_J_10380_13,20.0
763,416,CNN_625W_J_10380_12,20.0
2240,417,CNN_11501.86 V6 grün_E_470_2,110.0
200,417,CNN_11501.86 V6 grün_E_470_1,110.0
2876,417,CNN_11501.86 V6 grün_E_470_3,110.0
843,418,CNN_0504131138390013512033_E_290,110.0
1282,418,CNN_0504131138390013512033_E_290,110.0
2241,418,CNN_0504131138390013512033_E_290,110.0
451,419,CNN_0710281702020036418877_E_218,110.0
2242,419,CNN_0710281702020036418877_E_218,110.0
483,419,CNN_0710281702020036418877_E_218,110.0
1238,420,CNN_0505071054350468918038_E_106,110.0
2256,420,CNN_0505071054350468918038_E_106,110.0
1495,420,CNN_0505071054350468918038_E_106,110.0
886,421,CNN_0503201405540428246838_E_119,110.0
31,421,CNN_0503201405540428246838_E_119,110.0
2267,421,CNN_0503201405540428246838_E_119,110.0
1530,422,CNN_685A_E_10357_6,110.0
282,422,CNN_685A_E_10357_2,110.0
1173,422,CNN_685A_E_10357_9,110.0
1831,422,CNN_685A_E_10357_10,110.0
2210,422,CNN_685A_E_10357_14,110.0
2160,422,CNN_685A_E_10357_16,110.0
2259,422,CNN_685A_E_10357_1,110.0
3411,422,CNN_685A_E_10357_12,110.0
1442,422,CNN_685A_E_10357_11,110.0
2381,422,CNN_685A_E_10357_7,110.0
758,422,CNN_685A_E_10357_15,110.0
354,422,CNN_685A_E_10357_4,110.0
3045,422,CNN_685A_E_10357_13,110.0
2273,422,CNN_685A_E_10357_5,110.0
2277,423,CNN_F9R_H_18526_2,30.0
815,423,CNN_F9R_H_18526_1,30.0
2817,424,CNN_69C_J_21247_10,20.0
2284,424,CNN_69C_J_21247_35,20.0
2288,425,CNN_268N_E_26134_3,110.0
2322,425,CNN_268N_E_26134_4,110.0
2461,425,CNN_268N_E_26134_2,110.0
2290,426,CNN_0505061747130832384038_E_193,110.0
747,426,CNN_0505061747130832384038_E_193,110.0
807,426,CNN_0505061747130832384038_E_193,110.0
3157,426,CNN_0505061747130832384038_E_193,110.0
3500,427,CNN_68002.38 E6 gelb_E_12_2,110.0
3194,427,CNN_68002.38 E6 gelb_E_12_3,110.0
2304,427,CNN_68002.38 E6 gelb_E_12_1,110.0
2307,428,CNN_732U_E_28467_3,110.0
92,428,CNN_732U_E_28467_2,110.0
3678,428,CNN_732U_E_28467_7,110.0
2879,428,CNN_732U_E_28467_1,110.0
1544,428,CNN_732U_E_28467_5,110.0
3728,429,CNN_62001.37b Z6 blau_E_22256_1,110.0
2312,429,CNN_62001.37b Z6 blau_E_22256_2,110.0
1400,429,CNN_62001.37b Z6 blau_E_22256_3,110.0
2399,430,CNN_102N_J_21820_1,20.0
2343,430,CNN_102N_J_21820_39,20.0
1263,431,CNN_0504161417290881589544_E_147,110.0
2346,431,CNN_0504161417290881589544_E_147,110.0
1950,431,CNN_0504161417290881589544_E_147,110.0
2353,432,CNN_51502.18 D5/1 rot_E_15560_2,110.0
557,432,CNN_51502.18 D5/1 rot_E_15560_3,110.0
2839,432,CNN_51502.18 D5/1 rot_E_15560_1,110.0
2360,433,CNN_0504200739130001379040_E_551,110.0
958,433,CNN_0504200739130001379040_E_551,110.0
1201,433,CNN_0504200739130001379040_E_551,110.0
2361,434,CNN_0504131447000506983099_E_290,110.0
1246,434,CNN_0504131447000506983099_E_290,110.0
2428,434,CNN_0504131447000506983099_E_290,110.0
1421,435,CNN_179U_H_18516_2,30.0
2364,435,CNN_179U_H_18516_1,30.0
2366,436,CNN_182Z_J_1702_203,20.0
1527,436,CNN_182Z_J_1702_162,20.0
2098,436,CNN_182Z_J_1702_178,20.0
2041,436,CNN_182Z_J_1702_29,20.0
3381,437,CNN_542U1_J_4277_15,20.0
2377,437,CNN_542U1_J_4277_66,20.0
2384,438,CNN_713_E_10374_1,110.0
2385,439,CNN_11351.32 O11 rot_E_31204_1,110.0
3412,439,CNN_11351.32 O11 rot_E_31204_3,110.0
2786,439,CNN_11351.32 O11 rot_E_31204_2,110.0
2392,440,CNN__E_16308_1,110.0
2395,441,CNN_407H_J_12135_46,20.0
3605,441,CNN_407H_J_12135_13,20.0
2397,442,CNN__H_18544_1,30.0
1808,443,CNN_121K_J_7847_6,20.0
2402,443,CNN_121K_J_7847_47,20.0
1884,444,CNN_11611.84 A11 grün_E_19630_3,110.0
2410,444,CNN_11611.84 A11 grün_E_19630_1,110.0
2036,444,CNN_11611.84 A11 grün_E_19630_2,110.0
2013,445,CNN_4543.99 K11 blau_E_31059_1,110.0
1118,445,CNN_4543.99 K11 blau_E_31059_2,110.0
2411,445,CNN_4543.99 K11 blau_E_31059_3,110.0
1601,446,CNN_0504220936230245529270_E_222,110.0
2211,446,CNN_0504220936230245529270_E_222,110.0
2417,446,CNN_0504220936230245529270_E_222,110.0
3253,446,CNN_0504220936230245529270_E_222,110.0
2424,447,CNN_0505101418510076338704_E_284,110.0
2871,447,CNN_0505101418510076338704_E_284,110.0
3076,447,CNN_0505101418510076338704_E_284,110.0
1274,448,CNN_1111042223130154665210_E_284,110.0
1051,448,CNN_1111042223130154665210_E_284,110.0
2426,448,CNN_1111042223130154665210_E_284,110.0
463,448,CNN_1111042223130154665210_E_284,110.0
2434,449,CNN_0505100937040043535323_E_334,110.0
2371,449,CNN_0505100937040043535323_E_334,110.0
2227,449,CNN_0505100937040043535323_E_334,110.0
892,449,CNN_0505100937040043535323_E_334,110.0
2440,450,CNN_0612220900190299847915_E_552,110.0
1185,450,CNN_0612220900190299847915_E_552,110.0
2675,450,CNN_0612220900190299847915_E_552,110.0
2441,451,CNN__E_16309_1,110.0
2443,452,CNN_640_J_3613_136,20.0
3723,452,CNN_640_J_3613_102,20.0
3031,452,CNN_640_J_3613_10,20.0
2408,452,CNN_640_J_3613_62,20.0
2513,453,CNN_64001.40 U6/2 blau_E_2757_1,110.0
2457,453,CNN_64001.40 U6/2 blau_E_2757_2,110.0
1276,453,CNN_64001.40 U6/2 blau_E_2757_3,110.0
761,454,CNN_182Z_J_1702_83,20.0
577,454,CNN_182Z_J_1702_96,20.0
626,454,CNN_182Z_J_1702_16,20.0
2462,454,CNN_182Z_J_1702_205,20.0
3752,455,CNN_279A_E_15559_14,110.0
699,455,CNN_279A_E_15559_1,110.0
2465,455,CNN_279A_E_15559_13,110.0
808,455,CNN_279A_E_15559_8,110.0
3354,455,CNN_279A_E_15559_2,110.0
2531,455,CNN_279A_E_15559_6,110.0
745,455,CNN_279A_E_15559_3,110.0
2851,455,CNN_279A_E_15559_7,110.0
301,455,CNN_279A_E_15559_5,110.0
216,455,CNN_279A_E_15559_12,110.0
2450,455,CNN_279A_E_15559_9,110.0
1757,455,CNN_279A_E_15559_10,110.0
2199,455,CNN_279A_E_15559_4,110.0
2470,456,CNN_122U_J_12951_42,20.0
3027,456,CNN_122U_J_12951_12,20.0
2598,457,CNN_625_C_19825_1,380.0
2476,457,CNN_625_C_19825_2,380.0
363,458,CNN_613U_E_5509_19,110.0
1180,458,CNN_613U_E_5509_37,110.0
2526,458,CNN_613U_E_5509_25,110.0
2481,458,CNN_613U_E_5509_55,110.0
1916,458,CNN_613U_E_5509_6,110.0
1089,458,CNN_613U_E_5509_29,110.0
814,458,CNN_613U_E_5509_23,110.0
3237,458,CNN_613U_E_5509_20,110.0
2498,458,CNN_613U_E_5509_5,110.0
37,458,CNN_613U_E_5509_52,110.0
1084,458,CNN_613U_E_5509_18,110.0
2790,458,CNN_613U_E_5509_47,110.0
1211,458,CNN_613U_E_5509_3,110.0
2685,458,CNN_613U_E_5509_33,110.0
3313,458,CNN_613U_E_5509_16,110.0
1029,458,CNN_613U_E_5509_8,110.0
976,458,CNN_613U_E_5509_35,110.0
395,458,CNN_613U_E_5509_36,110.0
2849,458,CNN_613U_E_5509_9,110.0
349,458,CNN_613U_E_5509_26,110.0
366,458,CNN_613U_E_5509_10,110.0
2047,458,CNN_613U_E_5509_21,110.0
1452,458,CNN_613U_E_5509_48,110.0
1343,458,CNN_613U_E_5509_44,110.0
334,458,CNN_613U_E_5509_7,110.0
2701,458,CNN_613U_E_5509_2,110.0
2741,458,CNN_613U_E_5509_34,110.0
2556,458,CNN_613U_E_5509_22,110.0
3746,458,CNN_613U_E_5509_11,110.0
1321,458,CNN_613U_E_5509_1,110.0
227,458,CNN_613U_E_5509_46,110.0
2989,458,CNN_613U_E_5509_14,110.0
417,459,CNN_0505100928370177749468_E_334,110.0
2482,459,CNN_0505100928370177749468_E_334,110.0
2906,459,CNN_0505100928370177749468_E_334,110.0
2573,459,CNN_0505100928370177749468_E_334,110.0
2488,460,CNN_0505100840540674652198_E_261,110.0
821,460,CNN_0505100840540674652198_E_261,110.0
2391,460,CNN_0505100840540674652198_E_261,110.0
93,460,CNN_0505100840540674652198_E_261,110.0
2341,461,CNN_733_E_9180_2,110.0
2187,461,CNN_733_E_9180_3,110.0
2489,461,CNN_733_E_9180_1,110.0
265,462,CNN_64001.39s U6/1 gelb_E_2751_2,110.0
975,462,CNN_64001.39s U6/1 gelb_E_2751_3,110.0
2496,462,CNN_64001.39s U6/1 gelb_E_2751_1,110.0
2497,463,CNN_640_J_3613_133,20.0
85,463,CNN_640_J_3613_3,20.0
1221,463,CNN_640_J_3613_36,20.0
2179,463,CNN_640_J_3613_69,20.0
1012,464,CNN_0504190956300859761468_E_218,110.0
2759,464,CNN_0504190956300859761468_E_218,110.0
2499,464,CNN_0504190956300859761468_E_218,110.0
2848,465,CNN_545G_J_12523_3,20.0
2505,465,CNN_545G_J_12523_21,20.0
2512,466,CNN_253Q_E_26129_1,110.0
899,466,CNN_253Q_E_26129_2,110.0
2182,466,CNN_253Q_E_26129_4,110.0
2229,467,CNN_F11R_H_18550_2,30.0
2517,467,CNN_F11R_H_18550_1,30.0
2706,468,CNN_550/3.15/3 X5 schwarz_E_5492,110.0
2230,468,CNN_550/3.15/3 X5 schwarz_E_5492,110.0
2520,468,CNN_550/3.15/3 X5 schwarz_E_5492,110.0
2522,469,CNN_198S_E_134_2,110.0
94,469,CNN_198S_E_134_3,110.0
614,469,CNN_198S_E_134_1,110.0
2528,470,CNN_1011072053110752099520_E_197,110.0
1009,470,CNN_1011072053110752099520_E_197,110.0
3547,470,CNN_1011072053110752099520_E_197,110.0
1037,470,CNN_1011072053110752099520_E_197,110.0
2298,471,CNN_542U1_E_26147_9,110.0
2946,471,CNN_542U1_E_26147_6,110.0
2538,471,CNN_542U1_E_26147_4,110.0
2294,471,CNN_542U1_E_26147_3,110.0
1251,471,CNN_542U1_E_26147_8,110.0
1415,471,CNN_542U1_E_26147_10,110.0
2268,471,CNN_542U1_E_26147_13,110.0
2530,471,CNN_542U1_E_26147_11,110.0
2930,471,CNN_542U1_E_26147_1,110.0
1219,471,CNN_542U1_E_26147_12,110.0
2534,472,CNN_0503191711250225522485_E_171,110.0
1188,472,CNN_0503191711250225522485_E_171,110.0
1310,472,CNN_0503191711250225522485_E_171,110.0
2536,473,CNN_339H_E_3335_3,110.0
2247,474,CNN_0505100854500116846843_E_261,110.0
2537,474,CNN_0505100854500116846843_E_261,110.0
110,474,CNN_0505100854500116846843_E_261,110.0
222,474,CNN_0505100854500116846843_E_261,110.0
2542,475,CNN_F712A_E_18555_1,110.0
2552,476,CNN_1212040832300764619426_E_330,110.0
1851,476,CNN_1212040832300764619426_E_330,110.0
2050,476,CNN_1212040832300764619426_E_330,110.0
2915,476,CNN_1212040832300764619426_E_330,110.0
2723,477,CNN_1011072053110219673572_E_276,110.0
3419,477,CNN_1011072053110219673572_E_276,110.0
2560,477,CNN_1011072053110219673572_E_276,110.0
494,478,CNN_625_D_18527_9,220.0
440,478,CNN_625_D_18527_4,220.0
1041,478,CNN_625_D_18527_7,220.0
415,478,CNN_625_D_18527_10,220.0
2761,478,CNN_625_D_18527_11,220.0
2285,478,CNN_625_D_18527_3,220.0
2567,478,CNN_625_D_18527_5,220.0
1303,478,CNN_625_D_18527_1,220.0
2081,478,CNN_625_D_18527_8,220.0
2902,479,CNN_0505061730040011689857_E_193,110.0
3533,479,CNN_0505061730040011689857_E_193,110.0
2576,479,CNN_0505061730040011689857_E_193,110.0
81,480,CNN_57R_J_11928_13,20.0
2584,480,CNN_57R_J_11928_44,20.0
2587,481,CNN_253Q_E_26129_3,110.0
3274,482,CNN_730_J_2749_5,20.0
2591,482,CNN_730_J_2749_52,20.0
2592,483,CNN_0504140855350066948533_E_331,110.0
1693,483,CNN_0504140855350066948533_E_331,110.0
1313,483,CNN_0504140855350066948533_E_331,110.0
911,484,CNN_0505081032590105755820_E_198,110.0
2593,484,CNN_0505081032590105755820_E_198,110.0
2659,484,CNN_0505081032590105755820_E_198,110.0
2359,485,CNN_55U_E_12886_5,110.0
2779,485,CNN_55U_E_12886_10,110.0
2597,485,CNN_55U_E_12886_12,110.0
3462,485,CNN_55U_E_12886_2,110.0
317,485,CNN_55U_E_12886_4,110.0
1843,485,CNN_55U_E_12886_11,110.0
1685,485,CNN_55U_E_12886_3,110.0
1481,485,CNN_55U_E_12886_7,110.0
1172,485,CNN_55U_E_12886_9,110.0
1485,485,CNN_55U_E_12886_1,110.0
1940,485,CNN_55U_E_12886_8,110.0
551,486,CNN_0504140857120023993508_E_331,110.0
173,486,CNN_0504140857120023993508_E_331,110.0
2603,486,CNN_0504140857120023993508_E_331,110.0
2608,487,CNN_179M_J_11035_41,20.0
585,487,CNN_179M_J_11035_9,20.0
2610,488,CNN_192_J_23928_61,20.0
3555,488,CNN_192_J_23928_20,20.0
376,489,CNN_48U_J_5538_1,20.0
2620,489,CNN_48U_J_5538_49,20.0
2624,490,CNN_0612220900190071857200_E_552,110.0
832,490,CNN_0612220900190071857200_E_552,110.0
3288,490,CNN_0612220900190071857200_E_552,110.0
2629,491,CNN_205B_J_29800_42,20.0
2795,491,CNN_205B_J_29800_10,20.0
64,492,CNN_529N_J_29_13,20.0
1741,492,CNN_529N_J_29_1,20.0
2636,492,CNN_529N_J_29_62,20.0
2088,492,CNN_529N_J_29_14,20.0
2637,493,CNN_692_J_9673_54,20.0
2545,493,CNN_692_J_9673_7,20.0
3067,494,CNN_1311302212320000072323_E_334,110.0
158,494,CNN_1311302212320000072323_E_334,110.0
2640,494,CNN_1311302212320000072323_E_334,110.0
1281,495,CNN_0504171444070030958046_E_218,110.0
2646,495,CNN_0504171444070030958046_E_218,110.0
230,495,CNN_0504171444070030958046_E_218,110.0
2648,496,CNN_713_E_10374_7,110.0
2589,497,CNN_613U_C_18539_20,380.0
3015,497,CNN_613U_C_18539_11,380.0
162,497,CNN_613U_C_18539_1,380.0
2590,497,CNN_613U_C_18539_22,380.0
1776,497,CNN_613U_C_18539_4,380.0
1814,497,CNN_613U_C_18539_14,380.0
135,497,CNN_613U_C_18539_23,380.0
3039,497,CNN_613U_C_18539_5,380.0
2658,497,CNN_613U_C_18539_13,380.0
3367,497,CNN_613U_C_18539_18,380.0
2740,497,CNN_613U_C_18539_9,380.0
2185,497,CNN_613U_C_18539_16,380.0
1634,497,CNN_613U_C_18539_8,380.0
1423,497,CNN_613U_C_18539_6,380.0
3005,498,CNN_1001171505080274173885_E_918,110.0
2459,498,CNN_1001171505080274173885_E_918,110.0
2664,498,CNN_1001171505080274173885_E_918,110.0
1668,499,CNN_0504232205420067777325_E_290,110.0
2673,499,CNN_0504232205420067777325_E_290,110.0
3230,499,CNN_0504232205420067777325_E_290,110.0
2677,500,CNN_359A_E_26123_3,110.0
2572,501,CNN_1311302212320453803984_E_334,110.0
2680,501,CNN_1311302212320453803984_E_334,110.0
3219,501,CNN_1311302212320453803984_E_334,110.0
2390,502,CNN_0512142039330080713700_C_185,380.0
774,502,CNN_0512142039330080713700_C_185,380.0
2688,502,CNN_0512142039330080713700_C_185,380.0
423,503,CNN_0504141054130686827746_E_330,110.0
2689,503,CNN_0504141054130686827746_E_330,110.0
2822,503,CNN_0504141054130686827746_E_330,110.0
547,504,CNN_588_E_5520_18,110.0
2694,504,CNN_588_E_5520_6,110.0
1394,504,CNN_588_E_5520_19,110.0
973,504,CNN_588_E_5520_8,110.0
464,504,CNN_588_E_5520_10,110.0
2455,504,CNN_588_E_5520_17,110.0
2464,504,CNN_588_E_5520_22,110.0
3569,504,CNN_588_E_5520_9,110.0
485,504,CNN_588_E_5520_24,110.0
1534,505,CNN_0505101149170216485031_E_333,110.0
3668,505,CNN_0505101149170216485031_E_333,110.0
1231,505,CNN_0505101149170216485031_E_333,110.0
2699,505,CNN_0505101149170216485031_E_333,110.0
2286,506,CNN_171D_J_4542_11,20.0
2319,506,CNN_171D_J_4542_60,20.0
2719,506,CNN_171D_J_4542_82,20.0
2069,506,CNN_171D_J_4542_50,20.0
2749,507,CNN_0503201747290000334400_E_917,110.0
271,507,CNN_0503201747290000334400_E_917,110.0
2721,507,CNN_0503201747290000334400_E_917,110.0
201,507,CNN_0503201747290000334400_E_917,110.0
1402,508,CNN_490M_E_3329_4,110.0
2722,508,CNN_490M_E_3329_2,110.0
1902,508,CNN_490M_E_3329_3,110.0
788,509,CNN_1005091115250158210789_E_296,110.0
2728,509,CNN_1005091115250158210789_E_296,110.0
3737,509,CNN_1005091115250158210789_E_296,110.0
798,510,CNN_0710281706470140763496_E_217,110.0
2730,510,CNN_0710281706470140763496_E_217,110.0
3758,510,CNN_0710281706470140763496_E_217,110.0
723,511,CNN_0504171756000102426687_E_284,110.0
2260,511,CNN_0504171756000102426687_E_284,110.0
2752,511,CNN_0504171756000102426687_E_284,110.0
1738,512,CNN_0511161130420335553666_E_550,110.0
1083,512,CNN_0511161130420335553666_E_550,110.0
2753,512,CNN_0511161130420335553666_E_550,110.0
1875,513,CNN_69001.235 R6/2 gelb_E_26125_,110.0
692,513,CNN_69001.235 R6/2 gelb_E_26125_,110.0
2754,513,CNN_69001.235 R6/2 gelb_E_26125_,110.0
1223,514,CNN_0505081724190140747694_E_310,110.0
2773,514,CNN_0505081724190140747694_E_310,110.0
2423,514,CNN_0505081724190140747694_E_310,110.0
402,515,CNN_1111042223130364097958_E_284,110.0
2778,515,CNN_1111042223130364097958_E_284,110.0
18,515,CNN_1111042223130364097958_E_284,110.0
3058,515,CNN_1111042223130364097958_E_284,110.0
2784,516,CNN_4543.159 Füssen West g_D_198,220.0
3781,516,CNN_4543.159 Füssen West g_D_198,220.0
1627,516,CNN_4543.159 Füssen West g_D_198,220.0
2052,517,CNN_389A_E_2769_1,110.0
1678,517,CNN_389A_E_2769_2,110.0
3173,517,CNN_389A_E_2769_9,110.0
2789,517,CNN_389A_E_2769_5,110.0
2420,518,CNN_0710281706480050302618_E_551,110.0
2365,518,CNN_0710281706480050302618_E_551,110.0
2793,518,CNN_0710281706480050302618_E_551,110.0
1178,519,CNN_0505101235080006856174_E_332,110.0
2387,519,CNN_0505101235080006856174_E_332,110.0
2794,519,CNN_0505101235080006856174_E_332,110.0
2828,519,CNN_0505101235080006856174_E_332,110.0
2150,520,CNN_62001.63a J6 rot_E_21_2,110.0
2893,520,CNN_62001.63a J6 rot_E_21_3,110.0
2797,520,CNN_62001.63a J6 rot_E_21_1,110.0
2800,521,CNN_66001.9 O6/1 blau_E_19749_3,110.0
668,521,CNN_66001.9 O6/1 blau_E_19749_2,110.0
2389,521,CNN_66001.9 O6/1 blau_E_19749_1,110.0
1813,522,CNN_61103.86B Y6/1 blau_E_21252_,110.0
41,522,CNN_61103.86B Y6/1 blau_E_21252_,110.0
2808,522,CNN_61103.86B Y6/1 blau_E_21252_,110.0
2605,523,CNN_41M_J_4889_8,20.0
2810,523,CNN_41M_J_4889_36,20.0
2811,524,CNN_0504232205420044642400_E_331,110.0
455,524,CNN_0504232205420044642400_E_331,110.0
1844,524,CNN_0504232205420044642400_E_331,110.0
2814,525,CNN_0710281702020080748504_E_217,110.0
74,525,CNN_0710281702020080748504_E_217,110.0
3134,525,CNN_0710281702020080748504_E_217,110.0
2030,526,CNN_442A_E_12892_2,110.0
3063,526,CNN_442A_E_12892_10,110.0
